in:Angle,in:North_shade_depth,in:East_shade_depth,in:South_shade_depth,in:West_shade_depth,in:shade_count,out:cooling load intensity,out:heating load intensity,img
45,.2,.3,.2,.4,2,41.900973844,4.386996124,Angle45_North_shade_depth.2_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count2.png
65,.2,.3,.2,.4,2,41.991825779,4.393256999,Angle65_North_shade_depth.2_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count2.png
0,.3,.3,.2,.4,2,42.838998651,4.226620937,Angle0_North_shade_depth.3_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count2.png
25,.3,.3,.2,.4,2,42.102657469,4.338806643,Angle25_North_shade_depth.3_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count2.png
45,.3,.3,.2,.4,2,41.835247143,4.391219808,Angle45_North_shade_depth.3_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count2.png
65,.3,.3,.2,.4,2,41.918191598,4.398295358,Angle65_North_shade_depth.3_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count2.png
0,.4,.3,.2,.4,2,42.815414457,4.227582494,Angle0_North_shade_depth.4_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count2.png
25,.4,.3,.2,.4,2,42.062039587,4.34150336,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count2.png
45,.4,.3,.2,.4,2,41.782753641,4.39511981,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count2.png
65,.4,.3,.2,.4,2,41.853320789,4.403169158,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count2.png
0,.1,.4,.2,.4,2,42.76419861,4.239787924,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
25,.1,.4,.2,.4,2,42.036773402,4.358188197,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
45,.1,.4,.2,.4,2,41.766602172,4.413152516,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
65,.1,.4,.2,.4,2,41.821941701,4.421372704,Angle65_North_shade_depth.1_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
0,.2,.4,.2,.4,2,42.724237934,4.241108775,Angle0_North_shade_depth.2_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
25,.2,.4,.2,.4,2,41.97342028,4.361509721,Angle25_North_shade_depth.2_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
45,.2,.4,.2,.4,2,41.690580905,4.417691018,Angle45_North_shade_depth.2_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
65,.2,.4,.2,.4,2,41.740445038,4.426587694,Angle65_North_shade_depth.2_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
0,.3,.4,.2,.4,2,42.692695026,4.242224333,Angle0_North_shade_depth.3_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
25,.3,.4,.2,.4,2,41.92125013,4.364539182,Angle25_North_shade_depth.3_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
45,.3,.4,.2,.4,2,41.624638735,4.421998722,Angle45_North_shade_depth.3_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
65,.3,.4,.2,.4,2,41.666507193,4.431727663,Angle65_North_shade_depth.3_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
0,.4,.4,.2,.4,2,42.669051963,4.243223946,Angle0_North_shade_depth.4_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
25,.4,.4,.2,.4,2,41.880545329,4.367279345,Angle25_North_shade_depth.4_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
45,.4,.4,.2,.4,2,41.571979931,4.42597921,Angle45_North_shade_depth.4_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
65,.4,.4,.2,.4,2,41.601446843,4.436713202,Angle65_North_shade_depth.4_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count2.png
0,.1,.1,.3,.4,2,43.124161703,4.229604858,Angle0_North_shade_depth.1_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.1,.1,.3,.4,2,42.540347086,4.34675711,Angle25_North_shade_depth.1_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.1,.1,.3,.4,2,42.326559111,4.399459086,Angle45_North_shade_depth.1_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.1,.1,.3,.4,2,42.389750854,4.402476882,Angle65_North_shade_depth.1_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.2,.1,.3,.4,2,43.084344911,4.230781245,Angle0_North_shade_depth.2_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.2,.1,.3,.4,2,42.477723734,4.349749074,Angle25_North_shade_depth.2_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.2,.1,.3,.4,2,42.251501171,4.403574114,Angle45_North_shade_depth.2_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.2,.1,.3,.4,2,42.309021176,4.407208844,Angle65_North_shade_depth.2_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.3,.1,.3,.4,2,43.052903548,4.231775159,Angle0_North_shade_depth.3_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.3,.1,.3,.4,2,42.425908603,4.352496426,Angle25_North_shade_depth.3_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.3,.1,.3,.4,2,42.186116817,4.407487733,Angle45_North_shade_depth.3_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.3,.1,.3,.4,2,42.235726626,4.411884229,Angle65_North_shade_depth.3_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.4,.1,.3,.4,2,43.029336792,4.232657095,Angle0_North_shade_depth.4_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.4,.1,.3,.4,2,42.385497609,4.354997434,Angle25_North_shade_depth.4_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.4,.1,.3,.4,2,42.133909294,4.411103835,Angle45_North_shade_depth.4_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.4,.1,.3,.4,2,42.171189007,4.416403422,Angle65_North_shade_depth.4_East_shade_depth.1_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.1,.2,.3,.4,2,42.895440277,4.250400411,Angle0_North_shade_depth.1_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.1,.2,.3,.4,2,42.240086923,4.379192124,Angle25_North_shade_depth.1_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.1,.2,.3,.4,2,41.995975787,4.436672397,Angle45_North_shade_depth.1_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.1,.2,.3,.4,2,42.071314421,4.439058243,Angle65_North_shade_depth.1_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.2,.2,.3,.4,2,42.855706432,4.251636272,Angle0_North_shade_depth.2_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.2,.2,.3,.4,2,42.177182236,4.382298666,Angle25_North_shade_depth.2_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.2,.2,.3,.4,2,41.920539519,4.440954516,Angle45_North_shade_depth.2_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.2,.2,.3,.4,2,41.99045007,4.443958982,Angle65_North_shade_depth.2_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.3,.2,.3,.4,2,42.82434466,4.252673088,Angle0_North_shade_depth.3_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.3,.2,.3,.4,2,42.12536231,4.385145024,Angle25_North_shade_depth.3_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.3,.2,.3,.4,2,41.855065463,4.44504262,Angle45_North_shade_depth.3_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.3,.2,.3,.4,2,41.917065172,4.448817505,Angle65_North_shade_depth.3_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.4,.2,.3,.4,2,42.800839749,4.253601903,Angle0_North_shade_depth.4_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.4,.2,.3,.4,2,42.084919399,4.387743796,Angle25_North_shade_depth.4_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.4,.2,.3,.4,2,41.802704581,4.4488222,Angle45_North_shade_depth.4_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.4,.2,.3,.4,2,41.85247673,4.453534353,Angle65_North_shade_depth.4_East_shade_depth.2_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.1,.3,.3,.4,2,42.703052141,4.269082361,Angle0_North_shade_depth.1_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.1,.3,.3,.4,2,41.983550987,4.408591287,Angle25_North_shade_depth.1_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.1,.3,.3,.4,2,41.70994741,4.472673285,Angle45_North_shade_depth.1_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.1,.3,.3,.4,2,41.775515497,4.477545691,Angle65_North_shade_depth.1_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.2,.3,.3,.4,2,42.663205407,4.270356991,Angle0_North_shade_depth.2_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.2,.3,.3,.4,2,41.92041434,4.411834837,Angle25_North_shade_depth.2_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.2,.3,.3,.4,2,41.634229156,4.477132031,Angle45_North_shade_depth.2_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.2,.3,.3,.4,2,41.694388759,4.482659308,Angle65_North_shade_depth.2_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.3,.3,.3,.4,2,42.631746622,4.271422598,Angle0_North_shade_depth.3_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.3,.3,.3,.4,2,41.86836743,4.414807647,Angle25_North_shade_depth.3_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.3,.3,.3,.4,2,41.568502389,4.48135588,Angle45_North_shade_depth.3_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.3,.3,.3,.4,2,41.620754562,4.487697867,Angle65_North_shade_depth.3_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.4,.3,.3,.4,2,42.608162434,4.272380586,Angle0_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.4,.3,.3,.4,2,41.827749677,4.417504502,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.4,.3,.3,.4,2,41.516008187,4.485256256,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.4,.3,.3,.4,2,41.555918692,4.492592128,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.1,.4,.3,.4,2,42.557035217,4.28508212,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.1,.4,.3,.4,2,41.802730785,4.435329235,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.1,.4,.3,.4,2,41.500068793,4.504811422,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.1,.4,.3,.4,2,41.524872095,4.512402696,Angle65_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.2,.4,.3,.4,2,42.517074438,4.28640809,Angle0_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.2,.4,.3,.4,2,41.739410333,4.438647892,Angle25_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.2,.4,.3,.4,2,41.424047443,4.509351527,Angle45_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.2,.4,.3,.4,2,41.443375395,4.517617848,Angle65_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.3,.4,.3,.4,2,42.48553153,4.287521629,Angle0_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.3,.4,.3,.4,2,41.687240172,4.44167946,Angle25_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.3,.4,.3,.4,2,41.358069825,4.513658056,Angle45_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.3,.4,.3,.4,2,41.369437504,4.52275844,Angle65_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.4,.4,.3,.4,2,42.461888457,4.288520195,Angle0_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
25,.4,.4,.3,.4,2,41.646535374,4.444418218,Angle25_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
45,.4,.4,.3,.4,2,41.305411024,4.517639106,Angle45_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
65,.4,.4,.3,.4,2,41.304344368,4.527744821,Angle65_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.4_shade_count2.png
0,.1,.1,.4,.4,2,42.996954055,4.276108583,Angle0_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.1,.1,.4,.4,2,42.394757661,4.423843891,Angle25_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.1,.1,.4,.4,2,42.169147966,4.492672554,Angle45_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.1,.1,.4,.4,2,42.184933345,4.497664323,Angle65_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.2,.1,.4,.4,2,42.957136796,4.277285634,Angle0_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.2,.1,.4,.4,2,42.332134304,4.426835603,Angle25_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.2,.1,.4,.4,2,42.094092824,4.496789931,Angle45_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.2,.1,.4,.4,2,42.104203668,4.502397928,Angle65_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.3,.1,.4,.4,2,42.925695298,4.278272873,Angle0_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.3,.1,.4,.4,2,42.280319186,4.429586454,Angle25_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.3,.1,.4,.4,2,42.028708461,4.500702511,Angle45_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.3,.1,.4,.4,2,42.030909097,4.50707486,Angle65_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.4,.1,.4,.4,2,42.902128726,4.279158555,Angle0_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.4,.1,.4,.4,2,42.239908192,4.432087734,Angle25_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.4,.1,.4,.4,2,41.976500931,4.504317789,Angle45_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.4,.1,.4,.4,2,41.966374496,4.511591858,Angle65_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.1,.2,.4,.4,2,42.768395274,4.297812992,Angle0_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.1,.2,.4,.4,2,42.094757904,4.458104504,Angle25_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.1,.2,.4,.4,2,41.838892505,4.532020453,Angle45_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.1,.2,.4,.4,2,41.866882293,4.536277634,Angle65_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.2,.2,.4,.4,2,42.728661341,4.299049731,Angle0_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.2,.2,.4,.4,2,42.031853213,4.461210744,Angle25_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.2,.2,.4,.4,2,41.763456223,4.536308913,Angle45_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.2,.2,.4,.4,2,41.786019409,4.541183538,Angle65_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.3,.2,.4,.4,2,42.6972994,4.300086549,Angle0_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.3,.2,.4,.4,2,41.980033297,4.464056958,Angle25_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.3,.2,.4,.4,2,41.697982168,4.540397682,Angle45_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.3,.2,.4,.4,2,41.712635403,4.546039963,Angle65_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.4,.2,.4,.4,2,42.673794666,4.301011572,Angle0_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.4,.2,.4,.4,2,41.939590396,4.466655673,Angle25_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.4,.2,.4,.4,2,41.645626567,4.544176689,Angle45_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.4,.2,.4,.4,2,41.64799716,4.550756218,Angle65_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.1,.3,.4,.4,2,42.576237748,4.317195627,Angle0_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.1,.3,.4,.4,2,41.838292294,4.48883522,Angle25_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.1,.3,.4,.4,2,41.55281249,4.569679457,Angle45_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.1,.3,.4,.4,2,41.571161739,4.576676381,Angle65_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.2,.3,.4,.4,2,42.536390918,4.318471156,Angle0_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.2,.3,.4,.4,2,41.775155637,4.492080311,Angle25_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.2,.3,.4,.4,2,41.4770946,4.574142201,Angle45_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.2,.3,.4,.4,2,41.490066825,4.581790371,Angle65_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.3,.3,.4,.4,2,42.504931939,4.319537522,Angle0_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.3,.3,.4,.4,2,41.723109789,4.495051515,Angle25_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.3,.3,.4,.4,2,41.411368005,4.578368062,Angle45_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.3,.3,.4,.4,2,41.416433303,4.586832326,Angle65_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.4,.3,.4,.4,2,42.481347897,4.320494464,Angle0_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.4,.3,.4,.4,2,41.682492404,4.497748434,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.4,.3,.4,.4,2,41.358873592,4.582269577,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
65,.4,.3,.4,.4,2,41.351565824,4.591702974,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.4_shade_count2.png
0,.1,.4,.4,.4,2,42.430481101,4.333644992,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.4_shade_count2.png
25,.1,.4,.4,.4,2,41.657572946,4.516651061,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.4_shade_count2.png
45,.1,.4,.4,.4,2,41.343061002,4.603089626,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.4_shade_count2.png
